Name,Electricity_kWh,Car_km,Short_Haul_Flights,Long_Haul_Flights,Electricity_Emissions_kg,Car_Emissions_kg,Flight_Emissions_kg,Total_Emissions_kg,Total_Emissions_tons
User_1633,5654.382071410526,13749.707837627264,2,0,2685.8314839199998,2639.943904824435,220,5545.775388744434,5.545775388744434
User_1634,6568.149725528105,10536.581620463427,1,0,3119.8711196258496,2023.0236711289779,110,5252.894790754827,5.252894790754827
User_1635,7490.244736356169,2813.2957877104946,4,0,3557.86624976918,540.152791240415,440,4538.019041009595,4.538019041009595
User_1636,2642.4945729881747,14583.914556447722,2,0,1255.1849221693828,2800.111594837963,220,4275.296517007346,4.275296517007345
User_1637,3795.211410665157,27622.189510279062,4,1,1802.7254200659495,5303.46038597358,880,7986.18580603953,7.98618580603953
User_1638,2066.912093312922,1201.7735715208344,0,1,981.7832443236379,230.7405257320002,440,1652.5237700556381,1.652523770055638
User_1639,7947.384515108626,8743.827404813817,1,0,3775.0076446765975,1678.814861724253,110,5563.82250640085,5.56382250640085
User_1640,7489.006775470068,6226.228086171104,3,0,3557.278218348282,1195.4357925448521,330,5082.714010893134,5.082714010893135
User_1641,4779.699911963917,7144.399609970889,3,0,2270.3574581828602,1371.7247251144108,330,3972.082183297271,3.972082183297271
User_1642,6894.233060634949,27253.03655638126,1,3,3274.7607038016004,5232.583018825202,1430,9937.343722626803,9.937343722626803
User_1643,4646.705840904295,14042.071627028703,0,0,2207.1852744295397,2696.077752389511,0,4903.2630268190505,4.903263026819051
User_1644,5365.099816019318,13988.982388194565,1,0,2548.422412609176,2685.8846185333564,110,5344.307031142533,5.344307031142533
User_1645,1623.8710248121163,22817.26927365847,2,1,771.3387367857551,4380.915700542426,660,5812.254437328181,5.812254437328181
User_1646,6286.8929434776555,4634.766120147774,2,0,2986.274148151886,889.8750950683726,220,4096.1492432202585,4.096149243220259
User_1647,1893.9943854466437,14617.960623001523,2,0,899.6473330871557,2806.6484396162928,220,3926.2957727034486,3.9262957727034484
User_1648,6782.473411767699,12899.556423631791,1,0,3221.674870589657,2476.714833337304,110,5808.389703926961,5.808389703926961
User_1649,6474.196613692701,17907.320716399685,1,1,3075.243391504033,3438.2055775487397,550,7063.448969052773,7.063448969052772
User_1650,5961.212884200835,29986.73109751316,3,0,2831.5761199953968,5757.452370722526,330,8919.028490717923,8.919028490717922
User_1651,1253.1226636733347,23083.466822461414,3,0,595.233265244834,4432.025629912591,330,5357.258895157425,5.357258895157425
User_1652,3121.8984916173004,11935.971090522815,2,1,1482.9017835182176,2291.7064493803805,660,4434.608232898598,4.434608232898598
User_1653,2841.7879893759,24826.591568221407,3,1,1349.8492949535525,4766.70558109851,770,6886.554876052063,6.886554876052063
User_1654,3520.954852300634,5121.250899374406,2,2,1672.453554842801,983.2801726798859,1100,3755.733727522687,3.7557337275226867
User_1655,1613.4992273468697,913.9105892688037,2,0,766.4121329897631,175.4708331396103,220,1161.8829661293735,1.1618829661293735
User_1656,7558.704761217439,6133.451173928192,1,0,3590.3847615782834,1177.6226253942127,110,4878.0073869724965,4.878007386972497
User_1657,4876.615684986634,10212.34668342779,0,0,2316.3924503686508,1960.7705632181357,0,4277.163013586786,4.277163013586787
User_1658,3138.670174606165,15317.422723786796,1,1,1490.8683329379282,2940.945162967065,550,4981.813495904993,4.981813495904993
User_1659,3778.870619519984,18453.874216235996,2,0,1794.9635442719923,3543.143849517311,220,5558.107393789303,5.558107393789303
User_1660,4130.41778353385,27318.171516432652,3,0,1961.9484471785784,5245.088931155069,330,7537.037378333647,7.537037378333647
User_1661,5204.160333524321,15295.620286513731,2,0,2471.9761584240523,2936.7590950106364,220,5628.735253434688,5.628735253434688
User_1662,4609.755993875484,15038.269338771881,1,1,2189.6340970908545,2887.347713044201,550,5626.981810135056,5.626981810135056
User_1663,7435.743812500921,1507.290294689464,1,2,3531.9783109379373,289.39973658037707,990,4811.378047518314,4.811378047518314
User_1664,4478.744380340811,1047.3465796867142,0,0,2127.4035806618854,201.09054329984914,0,2328.4941239617347,2.3284941239617347
User_1665,7945.106103763189,16534.79885749116,0,1,3773.9253992875147,3174.681380638303,440,7388.606779925818,7.388606779925818
User_1666,6959.9747042156705,13145.358397450334,3,0,3305.9879845024434,2523.9088123104643,330,6159.896796812907,6.159896796812907
User_1667,2459.5736005013505,25175.41184940896,1,0,1168.2974602381414,4833.67907508652,110,6111.976535324662,6.111976535324662
User_1668,7514.1665025074135,4820.387541355355,2,0,3569.2290886910214,925.5144079402282,220,4714.743496631249,4.714743496631249
User_1669,1814.5647851983326,749.149863511488,2,1,861.9182729692079,143.8367737942057,660,1665.7550467634137,1.6657550467634137
User_1670,6722.147959438341,13471.163037903776,1,0,3193.0202807332116,2586.463303277525,110,5889.483584010737,5.889483584010737
User_1671,3664.3630543360605,7124.356702567725,1,2,1740.5724508096287,1367.8764868930032,990,4098.448937702632,4.098448937702632
User_1672,7145.820243115487,1488.4312001651235,2,1,3394.2646154798563,285.7787904317037,660,4340.04340591156,4.34004340591156
User_1673,7076.396830752153,21737.948605428868,2,1,3361.2884946072722,4173.686132242343,660,8194.974626849615,8.194974626849614
User_1674,6641.477800823348,3347.789998717424,1,0,3154.70195539109,642.7756797537454,110,3907.4776351448354,3.9074776351448355
User_1675,6530.21305414943,18249.58500023315,2,1,3101.851200720979,3503.920320044765,660,7265.771520765744,7.265771520765744
User_1676,3132.7539736862855,8431.492505006674,1,1,1488.0581375009856,1618.8465609612815,550,3656.9046984622673,3.6569046984622675
User_1677,1566.4349813587653,5204.881510650661,0,2,744.0566161454135,999.3372500449269,880,2623.3938661903403,2.6233938661903404
User_1678,3820.86125135613,11392.545687579524,0,1,1814.9090943941617,2187.368772015269,440,4442.27786640943,4.44227786640943
User_1679,2214.671604905561,24043.37328668861,0,1,1051.9690123301414,4616.327671044213,440,6108.296683374355,6.108296683374355
User_1680,5864.657622317232,11762.80730713718,4,1,2785.712370600685,2258.4590029703386,880,5924.171373571024,5.924171373571023
User_1681,3422.698085764499,22523.089476331672,3,0,1625.7815907381369,4324.433179455681,330,6280.2147701938175,6.280214770193817
User_1682,7829.271406019404,3764.5889039745207,3,0,3718.9039178592166,722.801069563108,330,4771.704987422325,4.771704987422325
User_1683,5486.804541417324,23183.142589952375,0,0,2606.2321571732286,4451.1633772708565,0,7057.395534444086,7.057395534444086
User_1684,6757.363945440527,7107.999747199459,2,1,3209.74787408425,1364.7359514622963,660,5234.483825546546,5.234483825546546
User_1685,1927.672709192939,20321.793896666182,2,1,915.644536866646,3901.7844281599073,660,5477.428965026554,5.4774289650265535
User_1686,7034.101375908358,16973.44664522989,2,0,3341.19815355647,3258.901755884139,220,6820.099909440609,6.820099909440609
User_1687,7459.30033359376,27874.34151635062,3,0,3543.167658457036,5351.873571139319,330,9225.041229596354,9.225041229596354
User_1688,4409.433431732552,11619.67553925942,2,2,2094.480880072962,2230.977703537809,1100,5425.458583610771,5.425458583610771
User_1689,5243.770564256842,1984.9556650332133,1,0,2490.7910180219997,381.11148768637696,110,2981.902505708377,2.981902505708377
User_1690,6353.668606320968,574.6645665375871,1,0,3017.99258800246,110.33559677521673,110,3238.3281847776766,3.238328184777677
User_1691,2223.870390822888,24805.756829182592,0,1,1056.3384356408717,4762.705311203058,440,6259.0437468439295,6.25904374684393
User_1692,4517.962535244097,15742.069129842965,1,1,2146.032204240946,3022.4772729298493,550,5718.509477170795,5.718509477170795
User_1693,3790.6411944061915,23257.32155504848,1,1,1800.5545673429408,4465.405738569308,550,6815.960305912248,6.815960305912248
User_1694,2024.6179451357439,7032.768000345441,1,0,961.6935239394783,1350.2914560663246,110,2421.9849800058028,2.421984980005803
User_1695,3572.74095604072,10352.512365397011,0,0,1697.0519541193419,1987.6823741562262,0,3684.7343282755683,3.6847343282755682
User_1696,1477.206165698455,903.1161663395682,0,0,701.672928706766,173.39830393719708,0,875.0712326439631,0.875071232643963
User_1697,1180.6833486464088,28844.769737223363,2,0,560.8245906070441,5538.195789546886,220,6319.02038015393,6.31902038015393
User_1698,1946.1640240837592,20036.037201024403,3,1,924.4279114397856,3846.9191425966856,770,5541.3470540364715,5.541347054036471
User_1699,7741.805781124217,27996.152632779187,1,1,3677.357746034003,5375.261305493604,550,9602.619051527607,9.602619051527606
User_1700,4846.706751265119,7964.892222872169,2,0,2302.1857068509316,1529.2593067914565,220,4051.4450136423884,4.051445013642389
User_1701,7760.755128072539,18343.908336769826,1,0,3686.358685834456,3522.0304006598067,110,7318.389086494262,7.318389086494262
User_1702,4027.4851483109237,20354.999048779133,2,0,1913.0554454476887,3908.1598173655934,220,6041.215262813283,6.0412152628132825
User_1703,3182.712931596817,9526.491007727653,1,0,1511.788642508488,1829.0862734837094,110,3450.874915992197,3.4508749159921974
User_1704,4542.993039881709,25443.277050468903,2,0,2157.9216939438115,4885.109193690029,220,7263.03088763384,7.263030887633841
User_1705,4076.581820430371,28414.843887007435,1,0,1936.3763647044261,5455.650026305428,110,7502.026391009854,7.502026391009854
User_1706,1739.6527898322074,26545.65353088013,1,0,826.3350751702985,5096.765477928985,110,6033.100553099283,6.033100553099283
User_1707,5485.7842028314435,22172.009278181176,2,0,2605.7474963449354,4257.025781410786,220,7082.773277755721,7.082773277755721
User_1708,2512.267277567197,8323.940391748622,2,0,1193.3269568444186,1598.1965552157353,220,3011.5235120601537,3.011523512060154
User_1709,5337.115684284807,8448.481263168953,2,0,2535.129950035283,1622.108402528439,220,4377.2383525637215,4.3772383525637215
User_1710,5551.407646787074,28900.809613381138,1,1,2636.9186322238597,5548.955445769178,550,8735.874077993038,8.735874077993037
User_1711,2064.173971900537,308.53487807076084,1,1,980.4826366527549,59.238696589586084,550,1589.721333242341,1.589721333242341
User_1712,1429.447389774677,21481.499197264333,0,1,678.9875101429716,4124.447845874752,440,5243.435356017723,5.243435356017724
User_1713,6465.331102479079,21187.384876657867,2,1,3071.0322736775624,4067.9778963183103,660,7799.010169995872,7.7990101699958725
User_1714,4218.602966385241,18680.686228493923,3,1,2003.8364090329896,3586.6917558708333,770,6360.5281649038225,6.360528164903823
User_1715,1407.1465685383305,29703.265382605972,1,0,668.3946200557069,5703.026953460347,110,6481.421573516053,6.481421573516053
User_1716,7964.06422018837,9356.383072911756,1,1,3782.9305045894757,1796.4255499990572,550,6129.356054588533,6.129356054588533
User_1717,1404.4639269745664,10199.155913797445,0,0,667.120365312919,1958.2379354491095,0,2625.3583007620286,2.6253583007620285
User_1718,5865.246602009872,2368.1820883966666,0,0,2785.992135954689,454.69096097216,0,3240.683096926849,3.240683096926849
User_1719,7885.752476843895,13283.944096312123,0,2,3745.73242650085,2550.517266491928,880,7176.249692992778,7.176249692992778
User_1720,2674.2607295114794,7831.455787045443,0,1,1270.2738465179527,1503.6395111127251,440,3213.9133576306776,3.2139133576306778
User_1721,1995.7455808103732,10301.601065329327,0,0,947.9791508849272,1977.9074045432308,0,2925.886555428158,2.925886555428158
User_1722,1849.6945759570021,25037.15370766883,2,3,878.6049235795759,4807.1335118724155,1540,7225.738435451992,7.225738435451992
User_1723,3122.9260329731687,28064.53540582487,2,0,1483.389865662255,5388.390797918375,220,7091.78066358063,7.09178066358063
User_1724,1707.3206770745269,5571.992160155569,2,0,810.9773216104003,1069.8224947498693,220,2100.7998163602697,2.1007998163602695
User_1725,5845.129391858924,11175.267946603975,1,0,2776.4364611329884,2145.6514457479634,110,5032.087906880952,5.032087906880951
User_1726,1436.0425869104388,27858.91686346182,1,0,682.1202287824584,5348.91203778467,110,6141.032266567128,6.141032266567128
User_1727,4565.954897048528,1854.253820676679,1,2,2168.8285760980507,356.0167335699224,990,3514.845309667973,3.5148453096679733
User_1728,7976.877976970837,2770.8158433413555,1,0,3789.0170390611474,531.9966419215402,110,4431.013680982687,4.431013680982687
User_1729,6697.791886542132,4883.729676186881,0,1,3181.451146107512,937.6760978278812,440,4559.127243935393,4.559127243935394
User_1730,5306.536067617076,17856.385023806244,2,1,2520.6046321181107,3428.425924570799,660,6609.030556688909,6.609030556688909
User_1731,3143.7753455062816,4514.168130179924,1,0,1493.2932891154837,866.7202809945455,110,2470.0135701100294,2.470013570110029
User_1732,5367.27085404147,29042.291443522005,0,1,2549.453655669698,5576.119957156225,440,8565.573612825923,8.565573612825924
User_1733,4689.290247381561,13401.43581775561,0,0,2227.4128675062416,2573.075677009077,0,4800.488544515319,4.800488544515319
User_1734,3982.5836872326004,15045.538810504991,1,0,1891.7272514354852,2888.7434516169583,110,4890.470703052443,4.8904707030524435
User_1735,1914.9726371813963,7399.758474162195,0,2,909.6120026611632,1420.7536270391415,880,3210.3656297003045,3.2103656297003043
User_1736,7206.229506683267,14128.807573042004,1,0,3422.9590156745517,2712.7310540240646,110,6245.690069698616,6.2456900696986155
User_1737,4148.492541749258,19857.408979110347,1,1,1970.5339573308972,3812.622523989187,550,6333.156481320084,6.333156481320084
User_1738,2362.3575827453556,22535.31410862128,2,1,1122.119851804044,4326.780308855286,660,6108.90016065933,6.1089001606593305
User_1739,3574.3154561410274,22616.04248129739,1,0,1697.799841666988,4342.280156409099,110,6150.079998076087,6.1500799980760865
User_1740,3898.9082677024894,17336.73338082265,1,1,1851.9814271586824,3328.652809117949,550,5730.634236276632,5.730634236276631
User_1741,6792.76526896812,27130.793249815717,0,1,3226.563502759857,5209.112303964618,440,8875.675806724475,8.875675806724475
User_1742,6135.300663929815,24522.235419183282,2,0,2914.267815366662,4708.269200483191,220,7842.537015849853,7.842537015849853
User_1743,6385.134255489379,22711.443440958763,1,1,3032.9387713574547,4360.597140664083,550,7943.535912021538,7.943535912021538
User_1744,1077.2188510005305,1668.1656504138186,2,1,511.67895422525197,320.2878048794532,660,1491.966759104705,1.491966759104705
User_1745,3913.0779872583307,206.3388665894794,2,1,1858.7120439477071,39.61706238518005,660,2558.329106332887,2.558329106332887
User_1746,4369.409061447265,6373.418315864189,0,0,2075.4693041874507,1223.6963166459243,0,3299.165620833375,3.2991656208333753
User_1747,1134.3459377613967,19905.707817403567,3,1,538.8143204366634,3821.895900941485,770,5130.710221378148,5.130710221378148
User_1748,2818.6924612152397,12335.924666476374,0,0,1338.8789190772388,2368.497535963464,0,3707.376455040703,3.7073764550407033
User_1749,6322.028761854945,12072.187778979353,2,0,3002.9636618810987,2317.8600535640358,220,5540.823715445134,5.540823715445135
User_1750,1959.7679401029934,26537.606646888413,1,0,930.8897715489218,5095.220476202576,110,6136.110247751498,6.136110247751498
User_1751,4747.1709201681415,26866.88544395516,1,0,2254.9061870798673,5158.442005239391,110,7523.348192319258,7.523348192319258
User_1752,2506.413104120663,27275.257921607572,5,0,1190.5462244573148,5236.849520948654,550,6977.395745405968,6.9773957454059685
User_1753,1084.8454225072528,9416.342295450819,2,0,515.301575690945,1807.9377207265572,220,2543.2392964175024,2.5432392964175023
User_1754,2688.4102031967905,20731.67438217785,2,0,1276.9948465184755,3980.4814813781472,220,5477.476327896623,5.477476327896623
User_1755,7831.116284370377,8148.995438231089,1,1,3719.780235075929,1564.607124140369,550,5834.387359216298,5.834387359216298
User_1756,6610.759783180927,5718.294992233494,0,1,3140.1108970109403,1097.912638508831,440,4678.023535519771,4.678023535519771
User_1757,7717.036510247234,5538.973720421077,1,0,3665.5923423674362,1063.4829543208468,110,4839.075296688283,4.839075296688283
User_1758,4414.978307484537,10263.228625907821,1,1,2097.114696055155,1970.5398961743017,550,4617.654592229457,4.617654592229457
User_1759,1768.1533907425246,12898.728593394651,2,0,839.8728606026991,2476.555889931773,220,3536.428750534472,3.536428750534472
User_1760,4835.716422815851,24928.475131652052,2,0,2296.965300837529,4786.2672252771945,220,7303.232526114723,7.303232526114724
User_1761,4180.641341919726,3596.732804181363,0,0,1985.8046374118699,690.5726984028217,0,2676.377335814692,2.6763773358146916
User_1762,6910.499579177312,22047.775421846825,3,0,3282.487300109223,4233.172880994591,330,7845.660181103814,7.845660181103813
User_1763,1686.5780654897121,15943.64742567916,1,1,801.1245811076133,3061.180305730399,550,4412.304886838012,4.412304886838012
User_1764,4417.687959152447,8638.360280279774,0,1,2098.401780597412,1658.5651738137167,440,4196.966954411129,4.196966954411129
User_1765,2050.34065285789,14784.587535984738,3,0,973.9118101074977,2838.64080690907,330,4142.552617016568,4.142552617016568
User_1766,3272.73148823042,8998.26209331068,2,0,1554.5474569094495,1727.6663219156503,220,3502.2137788251,3.5022137788250998
User_1767,6161.499541714597,17882.458657149178,0,2,2926.7122823144337,3433.4320621726424,880,7240.1443444870765,7.240144344487076
User_1768,4332.126905581366,13015.317685657326,0,0,2057.760280151149,2498.940995646207,0,4556.701275797355,4.556701275797355
User_1769,3631.2179960203853,4932.165872366362,3,0,1724.828548109683,946.9758474943416,330,3001.8043956040246,3.0018043956040246
User_1770,3761.333949990247,3497.4922366709015,0,0,1786.6336262453674,671.5185094408131,0,2458.1521356861804,2.45815213568618
User_1771,4216.127378841907,16400.870462163904,4,0,2002.6605049499055,3148.96712873547,440,5591.627633685375,5.591627633685375
User_1772,6495.115806859398,27072.390998583105,2,1,3085.1800082582135,5197.899071727957,660,8943.07907998617,8.94307907998617
User_1773,7244.592822581641,10318.730596730566,1,1,3441.181590726279,1981.1962745722687,550,5972.3778652985475,5.972377865298547
User_1774,7687.342805527498,21990.003216678695,0,0,3651.4878326255616,4222.08061760231,0,7873.568450227871,7.873568450227871
User_1775,6508.323703787066,19759.84064819301,0,0,3091.4537592988563,3793.889404453058,0,6885.343163751914,6.885343163751914
User_1776,3207.8482702360893,27946.64742928443,0,1,1523.7279283621424,5365.756306422611,440,7329.484234784753,7.329484234784753
User_1777,5816.942942605795,24629.430518974226,1,1,2763.0478977377525,4728.850659643052,550,8041.898557380804,8.041898557380804
User_1778,4063.2218683877436,16998.157767163888,2,0,1930.0303874841782,3263.6462912954667,220,5413.676678779645,5.413676678779645
User_1779,2782.6943543223583,19710.91494702322,0,0,1321.7798183031202,3784.495669828458,0,5106.275488131579,5.106275488131579
User_1780,6886.101055981459,26951.593997521046,2,0,3270.8980015911925,5174.7060475240405,220,8665.604049115233,8.665604049115233
User_1781,1268.984442736275,11985.563537608044,4,1,602.7676102997306,2301.2281992207445,880,3783.995809520475,3.783995809520475
User_1782,7312.3339449479645,9803.841175733322,1,1,3473.358623850283,1882.3375057407977,550,5905.6961295910805,5.905696129591081
User_1783,4230.342252373139,324.33250905589017,1,2,2009.412569877241,62.27184173873091,990,3061.684411615972,3.061684411615972
User_1784,5460.410337657963,24796.532225743926,1,1,2593.694910387532,4760.934187342834,550,7904.629097730366,7.904629097730366
User_1785,5615.477455440479,24029.421012100946,4,0,2667.3517913342275,4613.648834323381,440,7721.000625657609,7.7210006256576085
User_1786,7265.8241849457545,3133.6355430045414,3,2,3451.2664878492333,601.658024256872,1210,5262.924512106105,5.262924512106105
User_1787,5456.6877751704515,17305.72143398101,2,0,2591.9266932059645,3322.6985153243536,220,6134.625208530319,6.134625208530318
User_1788,5297.535093320433,13919.450945006622,3,1,2516.3291693272054,2672.5345814412713,770,5958.863750768476,5.958863750768476
User_1789,1466.5642839248299,3561.272865273344,4,0,696.6180348642941,683.764390132482,440,1820.382424996776,1.8203824249967762
User_1790,4628.856153616429,29417.046811821707,3,1,2198.7066729678036,5648.0729878697675,770,8616.779660837572,8.616779660837572
User_1791,2051.1830057192915,6440.876623900664,2,0,974.3119277166634,1236.6483117889275,220,2430.960239505591,2.4309602395055907
User_1792,6162.036381050399,2017.0254027168344,1,0,2926.9672809989393,387.2688773216322,110,3424.2361583205716,3.4242361583205714
User_1793,4585.553445688722,17845.42138505729,1,0,2178.1378867021426,3426.3209059309993,110,5714.458792633142,5.714458792633143
User_1794,5761.594454458474,22166.00031399098,0,1,2736.7573658677748,4255.872060286268,440,7432.629426154042,7.432629426154042
User_1795,1291.7103042166898,973.3033814156089,1,1,613.5623945029276,186.8742492317969,550,1350.4366437347246,1.3504366437347246
User_1796,1593.5441123206224,19761.529161810664,1,1,756.9334533522956,3794.2135990676475,550,5101.147052419943,5.101147052419943
User_1797,6014.263716438776,15968.756278543633,2,1,2856.7752653084185,3066.0012054803774,660,6582.776470788796,6.582776470788796
User_1798,1504.5903519907135,3097.9502662514524,2,0,714.6804171955889,594.8064511202789,220,1529.486868315868,1.529486868315868
User_1799,1498.7970943568102,5175.716308390862,0,2,711.9286198194849,993.7375312110455,880,2585.6661510305303,2.58566615103053
User_1800,1084.7593266442123,17039.228919482415,1,1,515.2606801560008,3271.531952540624,550,4336.792632696624,4.336792632696625
User_1801,7695.50978809636,8890.728405398651,2,0,3655.367149345771,1707.0198538365412,220,5582.387003182312,5.582387003182312
User_1802,6162.558516213048,28149.47185953948,0,1,2927.215295201198,5404.69859703158,440,8771.913892232778,8.771913892232778
User_1803,3472.759859514449,24562.206884521525,1,1,1649.5609332693632,4715.943721828133,550,6915.504655097496,6.915504655097496
User_1804,3075.7490690135864,29507.01619540989,1,0,1460.9808077814534,5665.3471095187,110,7236.327917300153,7.2363279173001525
User_1805,3447.922608220947,7790.12516851242,0,0,1637.7632389049497,1495.7040323543847,0,3133.4672712593347,3.1334672712593346
User_1806,6422.574718268273,29091.708983939312,2,0,3050.7229911774293,5585.608124916348,220,8856.331116093777,8.856331116093777
User_1807,5629.594277492901,12937.016093746735,2,1,2674.0572818091277,2483.907089999373,660,5817.964371808501,5.817964371808501
User_1808,2296.3689750722756,10425.56385941264,1,0,1090.775263159331,2001.7082610072268,110,3202.483524166558,3.2024835241665577
User_1809,2218.7653473385903,1510.4858090805972,1,0,1053.9135399858303,290.0132753434747,110,1453.926815329305,1.453926815329305
User_1810,1688.769547993781,1582.9577357880787,5,0,802.165535297046,303.92788527131114,550,1656.093420568357,1.656093420568357
User_1811,5622.119037909367,20760.33767839964,4,1,2670.506543006949,3985.9848342527307,880,7536.491377259679,7.536491377259679
User_1812,6350.608635552152,13737.869833020837,2,1,3016.539101887272,2637.671007940001,660,6314.210109827272,6.314210109827273
User_1813,2855.324998275028,6795.648781083171,0,1,1356.2793741806383,1304.764565967969,440,3101.0439401486074,3.101043940148607
User_1814,1146.6147272163896,18419.10918975698,1,0,544.641995427785,3536.46896443334,110,4191.110959861125,4.191110959861125
User_1815,1575.2016723349914,7585.743547503335,1,0,748.2207943591209,1456.4627611206404,110,2314.6835554797613,2.3146835554797613
User_1816,7775.0202439152135,17328.95263033268,2,2,3693.134615859726,3327.1589050238745,1100,8120.293520883601,8.120293520883601
User_1817,3068.1134423419417,10776.26240948071,0,1,1457.3538851124222,2069.0423826202964,440,3966.3962677327186,3.9663962677327187
User_1818,6384.562034866935,24706.56679835457,0,0,3032.666966561794,4743.660825284078,0,7776.327791845872,7.776327791845872
User_1819,5372.644981979846,24620.88482300338,3,1,2552.006366440427,4727.209886016649,770,8049.216252457076,8.049216252457075
User_1820,3673.577477570271,14320.51194367204,1,0,1744.9493018458788,2749.5382931850318,110,4604.487595030911,4.6044875950309105
User_1821,2439.810835368886,10524.573280050468,1,1,1158.9101468002207,2020.71806976969,550,3729.6282165699104,3.7296282165699104
User_1822,1849.7049271158448,10876.793896772837,0,0,878.6098403800263,2088.3444281803845,0,2966.954268560411,2.966954268560411
User_1823,5305.090776272066,24171.435770046537,1,2,2519.9181187292315,4640.915667848935,990,8150.833786578167,8.150833786578167
User_1824,6422.436464464516,9845.38448392836,2,0,3050.657320620645,1890.313820914245,220,5160.97114153489,5.1609711415348904
User_1825,5507.329774787915,6271.781211205381,0,0,2615.9816430242595,1204.181992551433,0,3820.1636355756928,3.820163635575693
User_1826,4712.114932744108,2540.650256259205,1,1,2238.254593053451,487.80484920176735,550,3276.0594422552185,3.2760594422552187
User_1827,1293.658564021454,14000.793626532251,2,3,614.4878179101905,2688.1523762941924,1540,4842.640194204383,4.8426401942043835
User_1828,7779.421443160686,14463.962967595256,1,1,3695.2251855013255,2777.0808897782895,550,7022.3060752796155,7.022306075279616
User_1829,6590.999341582022,25227.261312087216,2,0,3130.72468725146,4843.634171920746,220,8194.358859172205,8.194358859172205
User_1830,3049.754256906753,6637.160893381919,0,0,1448.6332720307078,1274.3348915293284,0,2722.9681635600364,2.7229681635600365
User_1831,7859.7923055119545,11429.738210051997,2,0,3733.401345118178,2194.5097363299833,220,6147.911081448161,6.147911081448161
User_1832,5213.171127454255,24252.172166810728,3,1,2476.256285540771,4656.41705602766,770,7902.67334156843,7.9026733415684305
User_1833,5076.958607450725,24708.708322469203,2,0,2411.5553385390945,4744.071997914087,220,7375.627336453181,7.375627336453181
User_1834,6236.512256006725,11538.332279363047,3,1,2962.343321603194,2215.359797637705,770,5947.7031192408995,5.9477031192409
User_1835,6682.388516630963,13773.720698600428,3,1,3174.1345453997073,2644.554374131282,770,6588.68891953099,6.5886889195309895
User_1836,5595.3502513205185,9098.576725478488,3,0,2657.791369377246,1746.9267312918696,330,4734.718100669115,4.734718100669116
User_1837,1896.6702245634,27976.646352579362,2,1,900.9183566676151,5371.516099695237,660,6932.434456362852,6.932434456362852
User_1838,3367.872541961489,3559.312972247409,1,0,1599.7394574317073,683.3880906715026,110,2393.12754810321,2.3931275481032097
User_1839,7496.5854822823485,28012.4826900441,0,0,3560.8781040841154,5378.396676488467,0,8939.274780572583,8.939274780572584
User_1840,2572.3092829069637,20515.993555060297,0,0,1221.8469093808078,3939.0707625715772,0,5160.917671952385,5.160917671952385
User_1841,3605.169166862593,15947.164580601935,1,0,1712.4553542597316,3061.8555994755716,110,4884.310953735303,4.884310953735303
User_1842,4024.538180609372,979.7718235348763,0,0,1911.6556357894515,188.11619011869624,0,2099.7718259081475,2.0997718259081477
User_1843,4075.8349278611654,14267.885754660248,2,0,1936.0215907340535,2739.4340648947677,220,4895.455655628821,4.895455655628821
User_1844,5290.5770774616785,12232.443150081968,3,1,2513.0241117942974,2348.6290848157378,770,5631.653196610036,5.631653196610036
User_1845,7601.530864212953,4836.564359253676,2,0,3610.7271605011524,928.6203569767058,220,4759.347517477858,4.759347517477858
User_1846,2684.8489828275347,19692.288105019707,2,0,1275.303266843079,3780.9193161637836,220,5276.222583006863,5.276222583006863
User_1847,1850.5096341064263,29134.527221048575,1,2,878.9920762005524,5593.829226441327,990,7462.821302641879,7.462821302641879
User_1848,2382.2934290195612,16865.664331935754,0,1,1131.5893787842915,3238.207551731665,440,4809.796930515957,4.809796930515957
User_1849,7208.474301464887,21442.598293318373,1,0,3424.025293195821,4116.978872317128,110,7651.004165512949,7.651004165512949
User_1850,5520.675688586442,2053.5135769805033,2,1,2622.32095207856,394.27460678025665,660,3676.5955588588167,3.676595558858817
User_1851,3001.347524674121,12530.009874509842,3,0,1425.6400742202075,2405.7618959058896,330,4161.401970126097,4.1614019701260965
User_1852,6711.628572780321,3490.754554934876,1,0,3188.0235720706523,670.2248745474963,110,3968.2484466181486,3.9682484466181487
User_1853,7029.589974544052,18383.875066095312,1,2,3339.0552379084247,3529.7040126903,990,7858.759250598725,7.858759250598725
User_1854,6925.600370831946,28154.464746424637,1,1,3289.6601761451743,5405.65723131353,550,9245.317407458704,9.245317407458703
User_1855,7432.485735476881,19853.331974149154,1,0,3530.430724351518,3811.8397390366376,110,7452.270463388156,7.452270463388156
User_1856,2765.687141213531,2304.0914494326457,2,0,1313.7013920764273,442.385558291068,220,1976.0869503674953,1.9760869503674954
User_1857,6285.293501223948,10639.986149552486,0,0,2985.514413081375,2042.8773407140773,0,5028.391753795452,5.028391753795452
User_1858,4223.77648091898,16519.901383225544,3,0,2006.2938284365155,3171.8210655793046,330,5508.11489401582,5.50811489401582
User_1859,6893.989870230431,12096.232683997567,2,1,3274.6451883594546,2322.476675327533,660,6257.121863686987,6.257121863686987
User_1860,6099.4347401312925,25009.32031425517,2,0,2897.231501562364,4801.789500336992,220,7919.021001899357,7.919021001899357
